date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,code_postal,nom_commune,code_departement,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2019-07-04,Vente,212888.61,6,B,BD DE CRETEIL,94100,Saint-Maur-des-Fossés,94,9,41.06,,,,,,,,,1,2,Appartement,40,3,,,,,,2.472375,48.798951
2019-07-01,Vente,232000,12,,RUE DU DAUPHINE,94100,Saint-Maur-des-Fossés,94,334,49.6,359,,,,,,,,2,2,Appartement,51,3,,,,,,2.480207,48.811072
2019-07-01,Vente,460000,12,,AV DE VERDUN,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,52,2,S,sols,,,253,2.512039,48.802311
2019-07-02,Vente,410000,111,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,11,,3,72,,,,,,,2,2,Appartement,68,4,,,,,,2.50847,48.806518
2019-07-02,Vente,410000,101,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,55,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.50837,48.805831
2019-07-03,Vente,233000,34,,BD DU GENERAL GIRAUD,94100,Saint-Maur-des-Fossés,94,33,54.73,67,,,,,,,,2,2,Appartement,56,3,,,,,,2.474842,48.796627
2019-07-03,Vente,750000,103,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,26,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.508507,48.805981
2019-07-03,Vente,750000,103,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,13,,,,,,,,,,1,2,Appartement,115,4,,,,,,2.508507,48.805981
2019-07-03,Vente,750000,103,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,11,,13,,24,,,,,,3,2,Appartement,80,3,,,,,,2.508507,48.805981
2019-07-03,Vente,750000,103,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,34,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.508507,48.805981
2019-07-01,Vente,232750,47,,AV DU BAC,94210,Saint-Maur-des-Fossés,94,35,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.508565,48.796044
2019-07-01,Vente,232750,47,,AV DU BAC,94210,Saint-Maur-des-Fossés,94,12,40.39,16,,,,,,,,2,2,Appartement,41,2,,,,,,2.508565,48.796044
2019-07-01,Vente,361000,42,,RUE DE LA VARENNE,94100,Saint-Maur-des-Fossés,94,236,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.476227,48.806155
2019-07-01,Vente,361000,42,,RUE DE LA VARENNE,94100,Saint-Maur-des-Fossés,94,101,68.9,131,,,,,,,,2,2,Appartement,68,3,,,,,,2.476227,48.806155
2019-07-04,Vente en l'état futur d'achèvement,626000,41,,BD RABELAIS,94100,Saint-Maur-des-Fossés,94,16,,53,,,,,,,,2,2,Appartement,90,4,,,,,,2.479271,48.806629
2019-07-04,Vente en l'état futur d'achèvement,626000,41,,BD RABELAIS,94100,Saint-Maur-des-Fossés,94,26,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.479271,48.806629
2019-07-01,Vente,49500,177,,BD DE CRETEIL,94100,Saint-Maur-des-Fossés,94,49,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.499616,48.798307
2019-07-04,Vente,163000,118,,AV MAHIEU,94100,Saint-Maur-des-Fossés,94,215,,280,,,,,,,,2,2,Appartement,38,2,,,,,,2.48245,48.806582
2019-07-04,Vente,430000,8,,AV ANDREE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,64,3,S,sols,,,387,2.479978,48.812114
2019-07-04,Vente,435000,30,,AV DE LA REVOLUTION FRANCAISE,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,62,3,S,sols,,,270,2.502023,48.795729
2019-07-03,Vente,939970,7,,AV JEANNE D ARC,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,167,6,S,sols,,,310,2.505449,48.795574
2019-07-08,Vente,357350,18,,AV DE LA TOURELLE,94100,Saint-Maur-des-Fossés,94,31,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.487121,48.806201
2019-07-08,Vente,357350,14,,AV DE LA TOURELLE,94100,Saint-Maur-des-Fossés,94,17,,45,58.88,,,,,,,2,2,Appartement,52,3,,,,,,2.486568,48.805962
2019-07-05,Vente,250000,1,,AV DES ARTS,94100,Saint-Maur-des-Fossés,94,128,,18,29.23,,,,,,,2,2,Appartement,28,2,,,,,,2.488505,48.804916
2019-07-05,Vente,250000,1,,AV DES ARTS,94100,Saint-Maur-des-Fossés,94,123,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.488505,48.804916
2019-07-04,Vente,630000,84,T,BD DE LA MARNE,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,84,4,S,sols,,,210,2.50893,48.789828
2019-07-04,Vente,630000,84,,BD DE LA MARNE,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,,,,,S,sols,,,99,2.509111,48.789933
2019-07-04,Vente,118000,16,,AV DU GENERAL LECLERC,94100,Saint-Maur-des-Fossés,94,155,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.489625,48.804906
2019-07-04,Vente,118000,16,,AV DU GENERAL LECLERC,94100,Saint-Maur-des-Fossés,94,125,39.88,7,,,,,,,,2,2,Appartement,32,1,,,,,,2.489625,48.804906
2019-07-04,Vente,289000,3,B,AV LEOPOLD SEDAR SENGHOR,94100,Saint-Maur-des-Fossés,94,366,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.48648,48.804548
2019-07-04,Vente,289000,3,,RUE ANDRE DE CAYEUX,94100,Saint-Maur-des-Fossés,94,177,41.6,262,,,,,,,,2,2,Appartement,43,2,,,,,,2.48648,48.804548
2019-07-05,Vente,430000,140,,BD DE CRETEIL,94100,Saint-Maur-des-Fossés,94,103,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.489111,48.797681
2019-07-05,Vente,430000,140,,BD DE CRETEIL,94100,Saint-Maur-des-Fossés,94,77,91.44,91,,,,,,,,2,2,Appartement,90,4,,,,,,2.489111,48.797681
2019-07-04,Vente,349000,78,B,AV MARINVILLE,94100,Saint-Maur-des-Fossés,94,32,64.71,4,,,,,,,,2,2,Appartement,30,2,,,,,,2.47952,48.8074
2019-07-05,Vente,705000,6,,VLA LOUISE MARIA,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,80,5,S,sols,,,450,2.473864,48.800328
2019-07-05,Vente,261400,101,,BD DE CRETEIL,94100,Saint-Maur-des-Fossés,94,11,38.05,25,,,,,,,,2,2,Appartement,39,2,,,,,,2.486637,48.798423
2019-07-05,Vente,261400,101,,BD DE CRETEIL,94100,Saint-Maur-des-Fossés,94,46,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.486637,48.798423
2019-07-05,Vente,248240,169,T,BD DE CRETEIL,94100,Saint-Maur-des-Fossés,94,13,,18,58.16,,,,,,,2,2,Appartement,59,2,,,,,,2.498208,48.798081
2019-07-05,Vente,248240,169,T,BD DE CRETEIL,94100,Saint-Maur-des-Fossés,94,7,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.498208,48.798081
2019-07-05,Vente,4000,1,,RUE DELERUE,94100,Saint-Maur-des-Fossés,94,16,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.484861,48.79648
2019-07-01,Vente,311000,23,,AV ALEXIS PESSOT,94100,Saint-Maur-des-Fossés,94,39,,7,72.62,,,,,,,2,2,Appartement,82,4,,,,,,2.472552,48.810361
2019-07-08,Vente,288000,81,,AV CARNOT,94100,Saint-Maur-des-Fossés,94,55,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.48737,48.797077
2019-07-08,Vente,288000,81,,AV CARNOT,94100,Saint-Maur-des-Fossés,94,105,52.02,18,,,,,,,,2,2,Appartement,56,2,,,,,,2.48737,48.797077
2019-07-10,Vente,927100,64,,QUAI DU PETIT PARC,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,130,6,J,jardins,POTAG,Jardin potager,767,2.487794,48.811464
2019-07-10,Vente,927100,64,,QUAI DU PETIT PARC,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,130,6,S,sols,,,208,2.487794,48.811464
2019-07-05,Vente,80000,1,,RUE DELERUE,94100,Saint-Maur-des-Fossés,94,41,,,,,,,,,,1,2,Appartement,16,1,,,,,,2.484861,48.79648
2019-07-05,Vente,80000,1,,RUE DELERUE,94100,Saint-Maur-des-Fossés,94,17,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.484861,48.79648
2019-07-05,Vente,60000,1,,RUE DELERUE,94100,Saint-Maur-des-Fossés,94,18,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.484861,48.79648
2019-07-05,Vente,60000,1,,RUE DELERUE,94100,Saint-Maur-des-Fossés,94,55,14.05,,,,,,,,,1,2,Appartement,14,1,,,,,,2.484861,48.79648
2019-07-05,Vente,57000,1,,RUE DELERUE,94100,Saint-Maur-des-Fossés,94,69,14.12,,,,,,,,,1,2,Appartement,14,1,,,,,,2.484861,48.79648
2019-07-05,Vente,57000,1,,RUE DELERUE,94100,Saint-Maur-des-Fossés,94,19,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.484861,48.79648
2019-07-09,Vente,310000,8,,RUE DU DAUPHINE,94100,Saint-Maur-des-Fossés,94,260,56.95,269,,,,,,,,2,2,Appartement,55,3,,,,,,2.480207,48.811072
2019-07-10,Vente,300000,3,B,RUE DU PETIT BEAUBOURG,94100,Saint-Maur-des-Fossés,94,415,62.58,479,,,,,,,,2,2,Appartement,62,4,,,,,,2.473618,48.813636
2019-07-05,Vente,197000,1,,RUE DELERUE,94100,Saint-Maur-des-Fossés,94,35,13.8,,,,,,,,,1,2,Appartement,13,1,,,,,,2.484861,48.79648
2019-07-05,Vente,197000,1,,RUE DELERUE,94100,Saint-Maur-des-Fossés,94,30,13.2,,,,,,,,,1,2,Appartement,13,1,,,,,,2.484861,48.79648
2019-07-05,Vente,197000,1,,RUE DELERUE,94100,Saint-Maur-des-Fossés,94,7,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.484861,48.79648
2019-07-09,Vente,225000,13,,AV PAUL PAINLEVE,94100,Saint-Maur-des-Fossés,94,1,,8,37.6,,,,,,,2,2,Appartement,38,3,,,,,,2.483007,48.799122
2019-07-08,Vente,14500,32,,AV DE CHANZY,94210,Saint-Maur-des-Fossés,94,406,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.518655,48.789583
2019-07-01,Vente,145500,61,,RUE GARIBALDI,94100,Saint-Maur-des-Fossés,94,13,25.08,,,,,,,,,1,2,Appartement,25,2,,,,,,2.481357,48.797644
2019-07-10,Vente,205000,26,,AV DES PERDRIX,94210,Saint-Maur-des-Fossés,94,11,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.496607,48.787189
2019-07-10,Vente,205000,26,,AV DES PERDRIX,94210,Saint-Maur-des-Fossés,94,68,,80,37.31,,,,,,,2,2,Appartement,37,2,,,,,,2.496607,48.787189
2019-07-08,Vente,900000,46,,QUAI DU PARC,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,100,5,S,sols,,,568,2.497999,48.809674
2019-07-04,Vente,40000,150,,BD DE CRETEIL,94100,Saint-Maur-des-Fossés,94,55,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.491024,48.797726
2019-07-04,Vente,40000,150,,BD DE CRETEIL,94100,Saint-Maur-des-Fossés,94,56,,8,,,,,,,,2,2,Appartement,52,2,,,,,,2.491024,48.797726
2019-07-09,Vente,238633,34,,BD DU GENERAL GIRAUD,94100,Saint-Maur-des-Fossés,94,2,,36,,,,,,,,2,2,Appartement,56,3,,,,,,2.474842,48.796627
2019-07-08,Vente,665000,8,B,RUE GUSTAVE DORE,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,86,3,S,sols,,,170,2.504384,48.798231
2019-07-10,Vente,445000,26,,AV CAFFIN,94210,Saint-Maur-des-Fossés,94,35,,5,94.46,,,,,,,2,2,Appartement,92,4,,,,,,2.503015,48.792728
2019-07-10,Vente,445000,26,,AV CAFFIN,94210,Saint-Maur-des-Fossés,94,90,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.503015,48.792728
2019-07-09,Vente,473000,5,,AV FOCH,94100,Saint-Maur-des-Fossés,94,1445,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,2.48648,48.804548
2019-07-09,Vente,473000,5,,AV FOCH,94100,Saint-Maur-des-Fossés,94,1410,70.97,,,,,,,,,1,4,Local industriel. commercial ou assimilé,72,0,,,,,,2.48648,48.804548
2019-07-08,Vente en l'état futur d'achèvement,424000,21,,RUE ANDRE BOLLIER,94100,Saint-Maur-des-Fossés,94,52,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.475261,48.803952
2019-07-08,Vente en l'état futur d'achèvement,424000,21,,RUE ANDRE BOLLIER,94100,Saint-Maur-des-Fossés,94,17,,,,,,,,,,1,2,Appartement,56,3,,,,,,2.475261,48.803952
2019-07-11,Vente en l'état futur d'achèvement,436000,40,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,165,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.506343,48.80117
2019-07-11,Vente en l'état futur d'achèvement,436000,40,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,67,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.506343,48.80117
2019-07-11,Vente en l'état futur d'achèvement,436000,40,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,43,,,,,,,,,,1,2,Appartement,66,3,,,,,,2.506343,48.80117
2019-07-08,Vente,340000,9,,PL DE RIMINI,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,14,0,S,sols,,,162,2.495525,48.794132
2019-07-08,Vente,340000,9,,PL DE RIMINI,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,140,4,S,sols,,,162,2.495525,48.794132
2019-07-04,Vente,215000,12,B,BD DE BELLECHASSE,94100,Saint-Maur-des-Fossés,94,129,,84,,,,,,,,2,2,Appartement,49,2,,,,,,2.480819,48.792871
2019-07-04,Vente,215000,12,B,BD DE BELLECHASSE,94100,Saint-Maur-des-Fossés,94,13,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.480819,48.792871
2019-07-10,Vente en l'état futur d'achèvement,300790,21,,RUE ANDRE BOLLIER,94100,Saint-Maur-des-Fossés,94,58,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.475261,48.803952
2019-07-10,Vente en l'état futur d'achèvement,300790,21,,RUE ANDRE BOLLIER,94100,Saint-Maur-des-Fossés,94,11,,,,,,,,,,1,2,Appartement,41,2,,,,,,2.475261,48.803952
2019-07-11,Vente,300000,69,B,AV DE LA REPUBLIQUE,94100,Saint-Maur-des-Fossés,94,8,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.486184,48.798732
2019-07-11,Vente,300000,69,B,AV DE LA REPUBLIQUE,94100,Saint-Maur-des-Fossés,94,6,,,,,,,,,,1,2,Appartement,50,2,,,,,,2.486184,48.798732
2019-07-10,Vente,175000,36,,PROM DES ANGLAIS,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,,,,,S,sols,,,320,2.517769,48.78806
2019-07-10,Vente,595000,7,B,RUE DE NEUVILLE,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,105,5,S,sols,,,330,2.509595,48.803969
2019-07-10,Vente,320000,5,,AV GABRIEL PERI,94100,Saint-Maur-des-Fossés,94,34,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.48413,48.806146
2019-07-10,Vente,320000,5,,AV GABRIEL PERI,94100,Saint-Maur-des-Fossés,94,19,,8,57.86,,,,,,,2,2,Appartement,52,3,,,,,,2.48413,48.806146
2019-07-01,Vente,1350000,1,,AV GODEFROY CAVAIGNAC,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,186,9,S,sols,,,761,2.474047,48.807945
2019-07-01,Vente,1350000,1,,AV GODEFROY CAVAIGNAC,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,1,Maison,51,3,S,sols,,,761,2.474047,48.807945
2019-07-01,Vente,4200000,18,B,BD DES MURIERS,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,2,Appartement,26,1,S,sols,,,909,2.496551,48.788807
2019-07-01,Vente,4200000,18,B,BD DES MURIERS,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,2,Appartement,30,1,S,sols,,,909,2.496551,48.788807
2019-07-01,Vente,4200000,18,B,BD DES MURIERS,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,2,Appartement,26,1,S,sols,,,909,2.496551,48.788807
2019-07-01,Vente,4200000,18,B,BD DES MURIERS,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,2,Appartement,22,1,S,sols,,,909,2.496551,48.788807
2019-07-01,Vente,4200000,18,B,BD DES MURIERS,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,2,Appartement,43,2,S,sols,,,909,2.496551,48.788807
2019-07-01,Vente,4200000,18,B,BD DES MURIERS,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,2,Appartement,30,1,S,sols,,,909,2.496551,48.788807
2019-07-01,Vente,4200000,18,B,BD DES MURIERS,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,2,Appartement,22,1,S,sols,,,909,2.496551,48.788807
2019-07-01,Vente,4200000,18,B,BD DES MURIERS,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,2,Appartement,23,1,S,sols,,,909,2.496551,48.788807
2019-07-01,Vente,4200000,18,B,BD DES MURIERS,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,2,Appartement,45,2,S,sols,,,909,2.496551,48.788807
2019-07-01,Vente,4200000,18,B,BD DES MURIERS,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,2,Appartement,35,2,S,sols,,,909,2.496551,48.788807
2019-07-01,Vente,4200000,18,B,BD DES MURIERS,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,2,Appartement,25,1,S,sols,,,909,2.496551,48.788807
2019-07-01,Vente,4200000,18,B,BD DES MURIERS,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,2,Appartement,36,2,S,sols,,,909,2.496551,48.788807
2019-07-01,Vente,4200000,18,B,BD DES MURIERS,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,909,2.496551,48.788807
2019-07-01,Vente,4200000,18,B,BD DES MURIERS,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,2,Appartement,37,2,S,sols,,,909,2.496551,48.788807
2019-07-01,Vente,4200000,18,B,BD DES MURIERS,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,2,Appartement,24,1,S,sols,,,909,2.496551,48.788807
2019-07-01,Vente,4200000,18,B,BD DES MURIERS,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,2,Appartement,43,2,S,sols,,,909,2.496551,48.788807
2019-07-01,Vente,4200000,18,B,BD DES MURIERS,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,2,Appartement,22,1,S,sols,,,909,2.496551,48.788807
2019-07-01,Vente,4200000,18,B,BD DES MURIERS,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,90,0,S,sols,,,909,2.496551,48.788807
2019-07-01,Vente,4200000,18,B,BD DES MURIERS,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,29,0,S,sols,,,909,2.496551,48.788807
2019-07-01,Vente,4200000,18,B,BD DES MURIERS,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,2,Appartement,22,1,S,sols,,,909,2.496551,48.788807
2019-07-01,Vente,4200000,18,B,BD DES MURIERS,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,2,Appartement,43,2,S,sols,,,909,2.496551,48.788807
2019-07-01,Vente,4200000,18,B,BD DES MURIERS,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,2,Appartement,25,1,S,sols,,,909,2.496551,48.788807
2019-07-01,Vente,4200000,18,B,BD DES MURIERS,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,2,Appartement,22,1,S,sols,,,909,2.496551,48.788807
2019-07-01,Vente,4200000,18,B,BD DES MURIERS,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,2,Appartement,50,3,S,sols,,,909,2.496551,48.788807
2019-07-01,Vente,4200000,18,B,BD DES MURIERS,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,2,Appartement,21,1,S,sols,,,909,2.496551,48.788807
2019-07-01,Vente,4200000,18,B,BD DES MURIERS,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,2,Appartement,32,2,S,sols,,,909,2.496551,48.788807
2019-07-01,Vente,4200000,18,B,BD DES MURIERS,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,2,Appartement,42,2,S,sols,,,909,2.496551,48.788807
2019-07-01,Vente,4200000,18,B,BD DES MURIERS,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,2,Appartement,26,1,S,sols,,,909,2.496551,48.788807
2019-07-01,Vente,4200000,18,B,BD DES MURIERS,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,2,Appartement,18,1,S,sols,,,909,2.496551,48.788807
2019-07-01,Vente,4200000,18,B,BD DES MURIERS,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,2,Appartement,21,1,S,sols,,,909,2.496551,48.788807
2019-07-01,Vente,4200000,18,B,BD DES MURIERS,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,,0,2,Appartement,22,1,S,sols,,,909,2.496551,48.788807
